providerName,resourceType,supportsTags,costReport
Microsoft.Web,apiManagementAccounts/connections,FALSE,FALSE
Microsoft.Web,billingMeters,FALSE,FALSE
Microsoft.Web,certificates,TRUE,TRUE
Microsoft.Web,connectionGateways,TRUE,TRUE
Microsoft.Web,connections,TRUE,TRUE
Microsoft.Web,customApis,TRUE,TRUE
Microsoft.Web,deletedSites,FALSE,FALSE
Microsoft.Web,hostingEnvironments,TRUE,TRUE
Microsoft.Web,hostingEnvironments/eventGridFilters,FALSE,FALSE
Microsoft.Web,hostingEnvironments/multiRolePools,FALSE,FALSE
Microsoft.Web,hostingEnvironments/workerPools,FALSE,FALSE
Microsoft.Web,kubeEnvironments,TRUE,TRUE
Microsoft.Web,publishingUsers,FALSE,FALSE
Microsoft.Web,recommendations,FALSE,FALSE
Microsoft.Web,resourceHealthMetadata,FALSE,FALSE
Microsoft.Web,runtimes,FALSE,FALSE
Microsoft.Web,serverFarms,TRUE,TRUE
Microsoft.Web,serverFarms/eventGridFilters,FALSE,FALSE
Microsoft.Web,sites,TRUE,TRUE
Microsoft.Web,sites/config,FALSE,FALSE
Microsoft.Web,sites/eventGridFilters,FALSE,FALSE
Microsoft.Web,sites/hostNameBindings,FALSE,FALSE
Microsoft.Web,sites/networkConfig,FALSE,FALSE
Microsoft.Web,sites/premieraddons,TRUE,TRUE
Microsoft.Web,sites/slots,TRUE,TRUE
Microsoft.Web,sites/slots/eventGridFilters,FALSE,FALSE
Microsoft.Web,sites/slots/hostNameBindings,FALSE,FALSE
Microsoft.Web,sites/slots/networkConfig,FALSE,FALSE
Microsoft.Web,sourceControls,FALSE,FALSE
Microsoft.Web,staticSites,TRUE,TRUE
Microsoft.Web,validate,FALSE,FALSE
Microsoft.Web,verifyHostingEnvironmentVnet,FALSE,FALSE
Microsoft.WindowsDefenderATP,diagnosticSettings,FALSE,FALSE
Microsoft.WindowsDefenderATP,diagnosticSettingsCategories,FALSE,FALSE
Microsoft.WindowsESU,multipleActivationKeys,TRUE,TRUE
Microsoft.WindowsIoT,DeviceServices,TRUE,TRUE
Microsoft.WorkloadBuilder,workloads,TRUE,TRUE
Microsoft.WorkloadBuilder,workloads/instances,FALSE,FALSE
Microsoft.WorkloadBuilder,workloads/versions,FALSE,FALSE
Microsoft.WorkloadBuilder,workloads/versions/artifacts,FALSE,FALSE
Microsoft.WorkloadMonitor,components,FALSE,FALSE
Microsoft.WorkloadMonitor,componentsSummary,FALSE,FALSE
Microsoft.WorkloadMonitor,monitorInstances,FALSE,FALSE
Microsoft.WorkloadMonitor,monitorInstancesSummary,FALSE,FALSE
Microsoft.WorkloadMonitor,monitors,FALSE,FALSE
Microsoft.WorkloadMonitor,notificationSettings,FALSE,FALSE
